          id,state,district,crop_year,season,crop_names,area,temp,wind_speed,preasure,humidity,soil ,n ,p,k,production,yield
128770,TamilNadu,Coimbatore,2014,Whole Year ,Sugarcane,7000,20.3984990696704,2.09760035735775,1013.2088586041,20.7755420813408,silt,6.858,17.526,0,438400,62.6285714285714
128771,TamilNadu,Erode,1997,Kharif     ,Arhar/Tur,2100,20.3684278088683,2.09386438951372,1015.51415841498,21.9732693107706,silt,27.195,0,0,600,0.285714285714285
128772,TamilNadu,Erode,1997,Kharif     ,Gram,3600,20.3816796080188,2.02905507567199,1013.75891671335,21.2513665398325,chalky,7.46,7.46,0,800,0.222222222222222
128773,TamilNadu,Erode,1997,Kharif     ,Jowar,100,20.8665213160167,2.01121731022747,1014.40918315886,22.0704813155655,clay,0.045,0.045,0.045,100,1
128774,TamilNadu,Erode,1997,Kharif     ,Maize,1800,20.0981683885556,2.01897281470363,1014.70164032931,20.5321680796918,clay,38.25,38.25,38.25,1600,0.888888888888888
128775,TamilNadu,Erode,1997,Kharif     ,Moong(Green Gram),100,20.2595038805905,1.98860936844362,1014.7272525707,20.1378533464165,peaty,0,10.368,0,100,1
128776,TamilNadu,Erode,1997,Kharif     ,Pulses total,49,20.6344511453679,1.99720055757844,1015.90675975115,21.0226609151327,loamy,5.3,13.78,13.78,17,0.346938775510204
128777,TamilNadu,Erode,1997,Kharif     ,Rice,135300,21.4144838326291,2.06639564676675,1013.19371241801,20.8735790819423,peaty,36.84,98.24,49.12,148300,1.0960827790096
128778,TamilNadu,Erode,1997,Kharif     ,Total foodgrain,1436,20.545618183922,2.07107201977479,1015.07563884205,20.7645149345009,peaty,3.276,3.276,0,1526,1.06267409470752
128779,TamilNadu,Erode,1997,Kharif     ,Urad,200,20.160908503533,1.99546101127612,1013.56757880022,20.8462652110609,sandy,1.288,3.22,1.288,100,0.5
128780,TamilNadu,Erode,1997,Rabi       ,Jowar,18200,21.8479833116152,2.06040182700479,1013.93068097767,20.1583593605531,loamy,0,0,0,5900,0.324175824175824
128781,TamilNadu,Erode,1997,Rabi       ,Maize,800,21.8792229995765,2.05934738542502,1013.06900768111,21.3692301836249,clay,0,0,0,700,0.875
128782,TamilNadu,Erode,1997,Rabi       ,Wheat,1400,21.805148332106,2.0273667204265,1013.30765687039,21.7067741467726,loamy,1.325,0,0,1000,0.714285714285714
128783,TamilNadu,Erode,1997,Summer     ,Rice,25,20.5024426111569,1.98559527754375,1013.836058379,20.4374834040199,clay,5.98,5.98,0,29,1.16
128784,TamilNadu,Erode,1998,Kharif     ,Arhar/Tur,1800,21.6266336446809,1.97375178099821,1015.32649921328,20.5199877779959,sandy,0,0,0,1300,0.722222222222222
128785,TamilNadu,Erode,1998,Kharif     ,Jowar,100,20.8551215466308,2.07457104139435,1013.88655974131,20.3447053391975,peaty,740.002,0,0,100,1
128786,TamilNadu,Erode,1998,Kharif     ,Maize,3000,20.1433042347074,2.010285286816,1013.51911222159,21.1238216122471,loamy,32.508,83.076,0,5700,1.9
128787,TamilNadu,Erode,1998,Kharif     ,Moong(Green Gram),100,20.0698378529558,2.10361528583941,1015.06683473678,21.227340477044,silty,7.371,0,0,100,1
128788,TamilNadu,Erode,1998,Kharif     ,Other Cereals & Millets,200,21.4141786456087,2.03494018769077,1014.25615895427,21.842314797356,peaty,16.82,16.82,0,200,1
128789,TamilNadu,Erode,1998,Kharif     ,Other Kharif pulses,3200,21.077410892095,1.99418787916184,1015.55513148802,21.8002568658755,peaty,5.7,5.7,5.7,1300,0.40625
128790,TamilNadu,Erode,1998,Kharif     ,Rice,138300,20.8771696063558,1.9732817886431,1015.41004998261,20.3589262289558,sandy,0,0,0,154100,1.11424439624005
128791,TamilNadu,Erode,1998,Kharif     ,Sesamum,600,20.5194801253997,1.98566130957517,1014.20563570833,21.9448060177434,sandy,0,36,0,200,0.333333333333333
128792,TamilNadu,Erode,1998,Kharif     ,Soyabean,1400,20.1962641983693,2.02931652824192,1015.07827554915,20.6882256961525,silty,6.68,17.368,17.368,1700,1.21428571428571
128793,TamilNadu,Erode,1998,Kharif     ,Urad,100,21.4946798841968,2.00156621875766,1015.40599823963,20.9241831902,silty,7.656,20.416,10.208,100,1
128794,TamilNadu,Erode,1998,Rabi       ,Gram,3500,21.3330978134638,2.02265821254169,1014.94183774367,20.9342821966297,sandy,1.148,1.148,0,2000,0.571428571428571
128795,TamilNadu,Erode,1998,Rabi       ,Jowar,15200,21.7953861812444,2.0590177509773,1013.91586221948,20.4454521914316,silty,0,0,0,4200,0.276315789473684
128796,TamilNadu,Erode,1998,Rabi       ,Linseed,4400,20.824014834464,2.0257263604881,1014.28382255764,20.9809885620748,silty,0,0,0,800,0.181818181818181
128797,TamilNadu,Erode,1998,Rabi       ,Other  Rabi pulses,17500,21.0061158271463,2.05313355447335,1014.22920836376,20.7944580483789,loamy,0.224,0.28,0,6400,0.365714285714285
128798,TamilNadu,Erode,1998,Rabi       ,Rapeseed &Mustard,300,21.4297347212589,2.02688483682857,1015.83986757496,21.176346160227,chalky,0.5,0,0,100,0.333333333333333
128799,TamilNadu,Erode,1998,Rabi       ,Safflower,100,21.5903971975767,2.10421756925249,1013.45582888899,20.7273779933104,clay,0,0,0,100,1
128800,TamilNadu,Erode,1998,Rabi       ,Sesamum,2600,20.6850837653779,2.0379278031613,1013.70855416731,20.7403808627354,loamy,598.552,0,0,400,0.153846153846153
128801,TamilNadu,Erode,1998,Rabi       ,Sunflower,500,20.1329471228038,2.06904986497134,1015.50049669777,21.6397962193457,peaty,7.182,18.354,0,200,0.4
128802,TamilNadu,Erode,1998,Rabi       ,Wheat,1300,20.1530610668509,2.00593988674471,1013.4121911945,21.6635959776641,peaty,35.742,0,0,1200,0.923076923076923
128803,TamilNadu,Erode,1998,Summer     ,Groundnut,100,21.1695239388683,2.08306161726252,1013.44788508458,21.4595313650546,chalky,8.74,8.74,0,100,1
128804,TamilNadu,Erode,1998,Summer     ,Rice,4800,21.8813121208792,2.04346221563379,1014.54840739863,22.0676797221167,chalky,0.615,0.615,0.615,7100,1.47916666666666
128805,TamilNadu,Erode,1999,Kharif     ,Arhar/Tur,1800,20.4522413876388,2.01902684390581,1014.89919218174,21.4191999771004,loamy,38.25,38.25,38.25,1700,0.944444444444444
128806,TamilNadu,Erode,1999,Kharif     ,Maize,3000,20.4326102318,2.00450780292146,1013.62397419701,20.0726332888337,chalky,0,3.104,0,3900,1.3
128807,TamilNadu,Erode,1999,Kharif     ,Moong(Green Gram),100,21.9183224874541,1.98051810812491,1015.80806451169,21.14982050643,silt,4.53,11.778,11.778,100,1
128808,TamilNadu,Erode,1999,Kharif     ,Other Kharif pulses,500,20.9309135715178,2.02247506964689,1013.14154631391,21.9726505023958,loamy,39.204,104.544,52.272,100,0.2
128809,TamilNadu,Erode,1999,Kharif     ,Rice,139400,21.0999856873225,2.0344819019563,1015.73075976555,21.0847636454128,loamy,4.284,4.284,0,190100,1.36370157819225
128810,TamilNadu,Erode,1999,Kharif     ,Sesamum,600,20.9035446305744,2.07790167853494,1015.6775664882,20.960305858377,loamy,0,0,0,200,0.333333333333333
128811,TamilNadu,Erode,1999,Kharif     ,Small millets,1300,22.0404816388374,1.98117402634436,1015.11983641208,20.1052015870114,chalky,1.501,1.501,1.501,1000,0.769230769230769
128812,TamilNadu,Erode,1999,Kharif     ,Soyabean,1600,21.0165737998648,1.99236375726863,1014.06986233068,20.8543998747375,silt,1.728,2.16,0,1700,1.0625
128813,TamilNadu,Erode,1999,Kharif     ,Urad,100,20.306975847996,2.02626373796512,1015.45512632102,21.3759200797333,silt,2.65,0,0,100,1
128814,TamilNadu,Erode,1999,Rabi       ,Gram,3600,20.0302096934913,1.97134195204068,1013.99586566019,20.5665562680383,loamy,3.496,3.496,0,1600,0.444444444444444
128815,TamilNadu,Erode,1999,Rabi       ,Jowar,13100,20.3329677818461,2.09872414911258,1014.56190619272,20.3306597427544,silt,0,0,0,5000,0.381679389312977
128816,TamilNadu,Erode,1999,Rabi       ,Linseed,4500,20.2624030211409,1.99156976523889,1015.68214041538,20.3027401531921,silty,834.164,0,0,900,0.2
128817,TamilNadu,Erode,1999,Rabi       ,Other  Rabi pulses,21300,20.178032146466,2.04430929812911,1013.3097562221,20.9590646417891,chalky,4.068,10.396,0,10200,0.478873239436619
128818,TamilNadu,Erode,1999,Rabi       ,Rapeseed &Mustard,100,21.4811975143905,2.04796787173357,1014.74014011027,20.0204547493969,loamy,49.329,0,0,100,1
128819,TamilNadu,Erode,1999,Rabi       ,Sesamum,1200,20.4356868698788,2.06813965839361,1014.84661701257,20.685442319705,sandy,6.38,6.38,0,400,0.333333333333333
128820,TamilNadu,Erode,1999,Rabi       ,Sunflower,200,22.0715014528237,2.09288036685831,1013.08986342018,22.0685537088497,chalky,0.825,0.825,0.825,100,0.5
128821,TamilNadu,Erode,1999,Rabi       ,Wheat,1000,21.4179485172039,2.0892044927087,1014.07456627431,21.834578527834,loamy,38.25,38.25,38.25,600,0.6
128822,TamilNadu,Erode,1999,Summer     ,Rice,5400,20.5971565441873,2.10098734063141,1014.41666730796,22.0698206700528,silt,0,5.184,0,10200,1.88888888888888
128823,TamilNadu,Erode,2000,Kharif     ,Arhar/Tur,1600,21.9539041544885,2.08163750530723,1013.54641450471,20.9804858380426,sandy,2.08,5.408,5.408,1200,0.75
128824,TamilNadu,Erode,2000,Kharif     ,Maize,2700,20.674346379051,2.03637216022033,1015.6967032899,20.7249566141058,sandy,22.572,60.192,30.096,3600,1.33333333333333
128825,TamilNadu,Erode,2000,Kharif     ,Moong(Green Gram),100,21.7961819138772,1.98790732070944,1013.38983070299,21.3823244273697,loamy,8.876,8.876,0,100,1
128826,TamilNadu,Erode,2000,Kharif     ,Other Kharif pulses,1900,21.972708448322,2.08320667607828,1014.39775646336,20.4042738033255,peaty,0,0,0,700,0.368421052631578
128827,TamilNadu,Erode,2000,Kharif     ,Rice,138400,20.121565990987,2.10030575595818,1013.50263781943,21.1921605678419,sandy,0,0,0,107300,0.77528901734104
128828,TamilNadu,Erode,2000,Kharif     ,Sesamum,600,20.7873756644008,1.99577984024532,1015.2474229885,20.9300007843399,peaty,1.6,2,0,100,0.166666666666666
128829,TamilNadu,Erode,2000,Kharif     ,Small millets,1200,20.0336837288612,2.07180519001432,1013.97761413448,20.6197546966108,loamy,1.775,0,0,800,0.666666666666666
128830,TamilNadu,Erode,2000,Kharif     ,Soyabean,1800,20.1471466072172,2.07471439954187,1013.84638281878,21.3033014463426,peaty,2.484,2.484,0,1800,1
128831,TamilNadu,Erode,2000,Kharif     ,Urad,100,20.9806493720906,2.09247996667401,1013.17343592732,20.0968697269723,loamy,0,0,0,100,1
128832,TamilNadu,Erode,2000,Rabi       ,Gram,8100,20.3058404222461,1.99861807329693,1015.74067537414,21.7550099976733,loamy,843.64,0,0,4100,0.506172839506172
128833,TamilNadu,Erode,2000,Rabi       ,Jowar,9900,20.0673797803281,2.10466796760804,1013.54856233619,21.0561190166685,silt,6.39,16.33,0,3300,0.333333333333333
128834,TamilNadu,Erode,2000,Rabi       ,Linseed,2400,21.5207484550974,1.98707344230421,1013.43817525191,20.4994246943765,loamy,50.673,0,0,600,0.25
128835,TamilNadu,Erode,2000,Rabi       ,Maize,200,20.2127676977645,2.06328400571567,1015.20855290545,20.9254485693799,clay,8.54,8.54,0,200,1
128836,TamilNadu,Erode,2000,Rabi       ,Other  Rabi pulses,10200,20.2234124027416,1.98699647610822,1013.91840132422,20.6828147259268,silty,2.535,2.535,2.535,3900,0.38235294117647
128837,TamilNadu,Erode,2000,Rabi       ,Rapeseed &Mustard,300,20.1667678486994,2.032235339135,1015.80177096202,21.6921830311457,sandy,38.25,38.25,38.25,100,0.333333333333333
128838,TamilNadu,Erode,2000,Rabi       ,Sesamum,1300,22.0783974430866,2.06976544272632,1014.98143982232,21.7809058442738,chalky,0,25.136,0,400,0.307692307692307
128839,TamilNadu,Erode,2000,Rabi       ,Sunflower,100,20.9012633037555,2.01988915150563,1015.65098981746,22.076420997558,clay,7.36,19.136,19.136,100,1
128840,TamilNadu,Erode,2000,Rabi       ,Wheat,1000,20.5728085774344,2.02223881273093,1015.67323010656,21.6564081916622,loamy,16.008,42.688,21.344,600,0.6
128841,TamilNadu,Erode,2000,Summer     ,Rice,2400,21.4865089551735,2.05510585708655,1015.88575429783,22.0623373220263,chalky,6.44,6.44,0,2800,1.16666666666666
128842,TamilNadu,Erode,2001,Kharif     ,Arhar/Tur,1500,21.927317508729,2.1071785120367,1014.20207946563,20.5059365303039,loamy,3.304,8.26,3.304,1600,1.06666666666666
128843,TamilNadu,Erode,2001,Kharif     ,Maize,2000,21.9460277496285,2.0129293514449,1015.35284330904,21.6160301637517,silt,0.152,0.152,0.152,5200,2.6
128844,TamilNadu,Erode,2001,Kharif     ,Moong(Green Gram),100,20.436547814346,1.97896417338809,1015.44912972367,20.3339242040613,loamy,4,5,0,100,1
128845,TamilNadu,Erode,2001,Kharif     ,Other Kharif pulses,900,20.8811060467977,2.04680404654322,1014.62732907701,20.6491036090611,clay,1.5,0,0,200,0.222222222222222
128846,TamilNadu,Erode,2001,Kharif     ,Rice,142100,20.9994455053184,2.04455761612405,1014.54548766493,20.7984954481905,sandy,10.58,10.58,0,163800,1.15270935960591
128847,TamilNadu,Erode,2001,Kharif     ,Sesamum,600,21.2897037590173,2.02595107733009,1014.38823846214,20.1547041964658,silt,0,0,0,200,0.333333333333333
128848,TamilNadu,Erode,2001,Kharif     ,Small millets,600,21.7799914985103,1.99283390358929,1015.50630753802,21.6364817615029,chalky,906.844,0,0,400,0.666666666666666
128849,TamilNadu,Erode,2001,Kharif     ,Soyabean,2200,21.3879644364167,1.98436006209253,1015.10026802516,20.2755582766455,silty,6.21,15.87,0,2600,1.18181818181818
128850,TamilNadu,Erode,2001,Kharif     ,Urad,100,21.6015568390983,2.03107681577886,1015.74433152351,20.9720102550504,clay,71.064,0,0,100,1
128851,TamilNadu,Erode,2001,Rabi       ,Gram,2300,21.9785303241454,1.99018298043796,1015.0430016007,21.3193910296805,sandy,8.46,8.46,0,1400,0.608695652173913
128852,TamilNadu,Erode,2001,Rabi       ,Jowar,8800,21.1223719910695,2.05908972550148,1014.63561825893,20.8733407843958,sandy,1.95,1.95,1.95,3900,0.443181818181818
128853,TamilNadu,Erode,2001,Rabi       ,Linseed,100,21.3079584604337,1.98633102326879,1015.41227814939,20.3996571700741,clay,38.25,38.25,38.25,100,1
128854,TamilNadu,Erode,2001,Rabi       ,Maize,200,21.0711203112173,2.02922712996579,1014.03288233934,20.2311338955878,loamy,0,14.128,0,400,2
128855,TamilNadu,Erode,2001,Rabi       ,Other  Rabi pulses,13200,20.6481074992544,2.09540659907455,1015.86755364121,21.6355744515333,silt,10.09,26.234,26.234,6600,0.5
128856,TamilNadu,Erode,2001,Rabi       ,Rapeseed &Mustard,1700,20.3497938335413,1.99901237326942,1014.70408237435,21.3909886441429,loamy,38.892,103.712,51.856,300,0.176470588235294
128857,TamilNadu,Erode,2001,Rabi       ,Sesamum,1400,20.4443458091132,1.97230867195464,1013.66677037439,21.4924394887174,sandy,5.096,5.096,0,300,0.214285714285714
128858,TamilNadu,Erode,2001,Rabi       ,Small millets,1300,20.3405626783275,2.02475383590117,1013.98789475834,21.900905433312,sandy,0,0,0,600,0.461538461538461
128859,TamilNadu,Erode,2001,Rabi       ,Sunflower,100,21.0498510711457,2.07736050607591,1015.53248000356,20.3021393048142,peaty,0,0,0,100,1
128860,TamilNadu,Erode,2001,Rabi       ,Wheat,1000,20.4252193889188,2.02729717045375,1014.57155757166,21.9125407149092,loamy,3.84,4.8,0,800,0.8
128861,TamilNadu,Erode,2001,Summer     ,Rice,3000,20.150606135351,2.08303423884634,1014.8059612522,20.3723717243372,silty,2.775,0,0,4900,1.63333333333333
128862,TamilNadu,Erode,2002,Kharif     ,Arhar/Tur,1700,20.5263968775103,2.10507649367134,1013.00110973843,20.2829922105667,chalky,4.531,4.531,0,1500,0.88235294117647
128863,TamilNadu,Erode,2002,Kharif     ,Cotton(lint),400,20.5758738217637,2.04349971286283,1013.06404125833,20.3458424676221,silty,0,0,0,400,1
128864,TamilNadu,Erode,2002,Kharif     ,Maize,2100,20.8410097415777,2.08992891979511,1015.69211591205,21.1201251074805,silt,916.136,0,0,4300,2.04761904761904
128865,TamilNadu,Erode,2002,Kharif     ,Moong(Green Gram),200,20.4546466170438,1.98421968064663,1014.72676594257,20.2183250570066,peaty,9.63,24.61,0,100,0.5
128866,TamilNadu,Erode,2002,Kharif     ,Other Kharif pulses,1200,21.618908142085,2.0915301484065,1015.29557218315,21.8027662050953,loamy,56.07,0,0,300,0.25
128867,TamilNadu,Erode,2002,Kharif     ,Rice,142600,20.3221802653087,2.06316582561251,1014.11775830029,21.0639128138107,sandy,9,9,0,74900,0.525245441795231
128868,TamilNadu,Erode,2002,Kharif     ,Sesamum,600,21.2958613497338,2.01526965263777,1014.83369498242,20.353671907309,chalky,0,0,0,100,0.166666666666666
128869,TamilNadu,Erode,2002,Kharif     ,Small millets,200,20.7863364522345,1.97688962600782,1014.50209268688,21.8035387612285,silty,38.25,38.25,38.25,100,0.5
128870,TamilNadu,Erode,2002,Kharif     ,Soyabean,2800,20.2705722001125,2.01112531236963,1015.95210582414,21.0222279141736,chalky,0,23.184,0,2500,0.892857142857142
128871,TamilNadu,Erode,2002,Kharif     ,Urad,100,20.1240836019046,2.03217471992445,1013.61605296382,21.8108827180488,clay,5.64,14.664,14.664,100,1
128872,TamilNadu,Erode,2002,Rabi       ,Gram,2200,22.0489452935509,1.98730856988079,1015.43689770343,21.3931753419316,sandy,41.7,111.2,55.6,900,0.409090909090909
128873,TamilNadu,Erode,2002,Rabi       ,Jowar,7200,20.8261125443436,2.01297061342115,1014.27245276509,20.5382399616488,sandy,7.476,7.476,0,2400,0.333333333333333
128874,TamilNadu,Erode,2002,Rabi       ,Linseed,1500,21.4905045057962,1.99632488599363,1014.80250464936,21.4941023863587,silty,2.1,5.25,2.1,300,0.2
128875,TamilNadu,Erode,2002,Rabi       ,Maize,200,20.120143516856,1.99202292838629,1015.35447434802,21.5546160953209,chalky,0,0,0,200,1
128876,TamilNadu,Erode,2002,Rabi       ,Other  Rabi pulses,9100,20.0932913007211,2.00021780301699,1013.4595268113,20.1532655003948,silt,3.392,4.24,0,3800,0.417582417582417
128877,TamilNadu,Erode,2002,Rabi       ,Rapeseed &Mustard,200,21.9041033906779,2.05443084160726,1013.92468860817,21.021009776276,clay,2.8,0,0,10,0.05
128878,TamilNadu,Erode,2002,Rabi       ,Sesamum,1900,20.3383625796844,2.09864440728682,1014.49894272592,20.7018074849601,silty,2.898,2.898,0,400,0.210526315789473
128879,TamilNadu,Erode,2002,Rabi       ,Small millets,900,20.8786928003031,2.05616673276522,1014.69480366902,21.7920407461679,sandy,0,0,0,200,0.222222222222222
128880,TamilNadu,Erode,2002,Rabi       ,Wheat,1000,20.6326772505186,2.02850557526884,1015.40150352889,20.8534263745509,peaty,901.37,0,0,800,0.8
128881,TamilNadu,Erode,2002,Summer     ,Rice,1500,21.8435062968855,1.98670938879698,1013.58797299274,20.6293675844098,sandy,7.704,19.688,0,2800,1.86666666666666
128882,TamilNadu,Erode,2003,Kharif     ,Arhar/Tur,2300,21.6102768794546,2.10792062725061,1013.9059671243,21.4150641374889,silty,50.568,0,0,2200,0.956521739130434
128883,TamilNadu,Erode,2003,Kharif     ,Cotton(lint),100,21.0305136263018,1.99766752732075,1015.94488187509,20.8705395275113,sandy,8.22,8.22,0,100,1
128884,TamilNadu,Erode,2003,Kharif     ,Maize,2400,21.1485703670089,2.04032608285178,1014.91993700531,20.5609425473105,clay,0.465,0.465,0.465,5100,2.125
128885,TamilNadu,Erode,2003,Kharif     ,Moong(Green Gram),200,20.1990320615947,1.97231424284611,1013.87745469411,20.4075059740599,silt,38.25,38.25,38.25,100,0.5
128886,TamilNadu,Erode,2003,Kharif     ,Other Kharif pulses,1600,21.0117458593165,2.10970913944791,1015.70444663664,20.0643723232123,clay,0,26.832,0,500,0.3125
128887,TamilNadu,Erode,2003,Kharif     ,Rice,144300,20.3956246156075,2.10920119567446,1015.04445761144,20.2698491622788,chalky,10.24,26.624,26.624,175700,1.21760221760221
128888,TamilNadu,Erode,2003,Kharif     ,Sesamum,700,21.5266288900172,1.99184411097161,1013.52879965665,21.4496411754437,silty,41.496,110.656,55.328,100,0.142857142857142
128889,TamilNadu,Erode,2003,Kharif     ,Small millets,500,20.6563054544239,1.99154865529947,1014.24153505682,20.7510123342985,sandy,7.84,7.84,0,500,1
128890,TamilNadu,Erode,2003,Kharif     ,Soyabean,2700,21.1791388495196,2.10525012339028,1013.14325984183,21.066126179597,peaty,7.504,18.76,7.504,3600,1.33333333333333
128891,TamilNadu,Erode,2003,Kharif     ,Urad,200,21.5995736139174,2.07640724361593,1013.5257275851,21.2754258904078,silty,0,0,0,100,0.5
128892,TamilNadu,Erode,2003,Rabi       ,Gram,2300,22.0373683102582,1.99337910467335,1014.58555149834,20.2518837291468,sandy,2.896,3.62,0,1000,0.434782608695652
128893,TamilNadu,Erode,2003,Rabi       ,Jowar,7700,20.0989193436708,2.05708159578178,1013.89995521838,21.0491213861326,silt,3.15,0,0,3700,0.48051948051948
128894,TamilNadu,Erode,2003,Rabi       ,Linseed,2300,20.3033937884264,2.10156243916385,1013.36401980684,20.353132155605,sandy,3.45,3.45,0,300,0.130434782608695
